Gini Index,Vacant Housing,Percent Unemployed,Median Family Income,Income Quartile,HighIncome
0.4643,2171,4.2984964486670965,84996.0,4.0,1
0.4363,3120,4.722140112326337,66796.0,3.0,1
0.4616,4627,4.478616049975973,69922.0,3.0,1
0.4225,437,2.1316614420062696,79550.0,4.0,1
0.4308,763,3.8461538461538463,72970.0,4.0,1
0.4127,549,3.0971810089020773,68224.0,3.0,1
0.4644,643,6.751219512195123,57239.0,2.0,0
0.4152,1035,2.9911231184870704,68878.0,3.0,1
0.3995,653,2.2538726965714706,78661.0,4.0,1
0.457,1034,2.965034965034965,74432.0,4.0,1
0.4241,2306,4.437882303311538,67549.0,3.0,1
0.4448,643,4.419321685508735,56447.0,2.0,0
0.5016,783,6.674977334542158,60133.0,2.0,0
0.4274,1819,2.5066891987044078,67391.0,3.0,1
0.4308,6666,3.487567655556912,84320.0,4.0,1
0.4323,2051,2.390041141790728,109051.0,4.0,1
0.4233,645,2.2390037095919446,68649.0,3.0,1
0.4236,288,1.5296367112810707,63958.0,3.0,1
0.4174,303,2.843822843822844,66429.0,3.0,1
0.442,2961,5.493718674738006,54021.0,2.0,0
0.4197,809,3.8338658146964857,67523.0,3.0,1
0.4132,285,1.5261044176706828,65882.0,3.0,1
0.4181,671,2.9201101928374653,62373.0,3.0,1
0.4168,765,3.599712023038157,67907.0,3.0,1
0.3761,2602,6.557896404245208,54286.0,2.0,0
0.423,973,5.906958340399073,59127.0,2.0,0
0.3837,892,6.257275902211874,63708.0,3.0,1
0.4143,793,4.187638413529293,63623.0,3.0,1
0.4337,1025,4.555771725032425,58793.0,2.0,0
0.4289,276,2.966432474629196,62550.0,3.0,1
0.4256,2590,4.883123240729409,58736.0,2.0,0
0.4297,640,6.320754716981132,54946.0,2.0,0
0.4014,1246,4.467687710123272,67968.0,3.0,1
0.4038,5061,3.834887120535587,139856.0,4.0,1
0.3988,22423,6.699379694251549,94697.0,4.0,1
0.4112,14990,4.643455376005277,112549.0,4.0,1
0.45,23641,5.213292652310699,92125.0,4.0,1
0.4067,4581,4.580634397916772,108386.0,4.0,1
0.3757,3277,6.418706524163946,117995.0,4.0,1
0.438,7215,3.9848993288590604,60062.0,2.0,0
0.483,2765,4.397764900662252,75057.0,4.0,1
0.4624,18027,4.91848392753975,126553.0,4.0,1
0.3992,2949,3.5056362121145663,110042.0,4.0,1
0.4102,2875,2.8972882896530825,108152.0,4.0,1
0.4007,4110,3.6304791388165767,105383.0,4.0,1
0.3813,3860,4.023079067625062,107486.0,4.0,1
0.4789,3477,7.913538387018648,65795.0,3.0,1
0.4462,5524,6.525973122617623,73294.0,4.0,1
0.4368,4695,7.622300200784372,67606.0,3.0,1
0.4066,5678,5.580916744621142,87353.0,4.0,1
0.4331,1500,5.241387460852095,65934.0,3.0,1
0.5365,25368,6.978219863086382,73461.0,4.0,1
0.502,11422,3.1884057971014492,100167.0,4.0,1
0.468,32550,4.214377719680243,121813.0,4.0,1
0.4563,17840,5.829229879787086,83882.0,4.0,1
0.4704,14482,6.828519567644942,68728.0,3.0,1
0.484,19354,5.385071798612104,96306.0,4.0,1
0.4533,3743,5.152471083070452,78263.0,4.0,1
0.4553,26536,5.53431024174535,93012.0,4.0,1
0.4621,5002,5.9428060768543345,93139.0,4.0,1
0.4534,7379,9.26534759997609,55331.0,2.0,0
0.4128,4726,4.9019342621398625,75891.0,4.0,1
0.4687,36188,4.8038520231765185,99005.0,4.0,1
0.4344,4039,5.016427205413622,59247.0,2.0,0
0.4367,8343,7.387691346454233,58643.0,2.0,0
0.4642,6377,5.3182214472537055,75506.0,4.0,1
0.4135,3263,6.40728437253543,70038.0,3.0,1
0.4342,5835,7.039164490861618,54496.0,2.0,0
0.4421,1409,6.013363028953229,65125.0,3.0,1
0.4096,2803,7.187780772686433,51250.0,1.0,0
0.4144,6409,3.881871971369235,79560.0,4.0,1
0.4313,6169,8.93869835268701,51250.0,1.0,0
0.395,1998,5.2468622032826175,63537.0,3.0,1
0.4213,5178,7.538972655251724,53075.0,1.0,0
0.4807,13414,6.352528714580989,62791.0,3.0,1
0.4143,6869,8.040500297796308,48203.0,1.0,0
0.4321,3839,6.053511705685619,51543.0,1.0,0
0.407,5160,8.176429567642957,56991.0,2.0,0
0.4411,2983,4.360366474380726,61597.0,2.0,0
0.4335,7340,5.386702849389416,58912.0,2.0,0
0.4757,10993,7.1190372625779315,69661.0,3.0,1
0.4694,5353,6.076440728575695,61905.0,2.0,0
0.4465,3626,4.368421052631579,58173.0,2.0,0
0.4014,3190,6.331976481230213,52712.0,1.0,0
0.4224,3850,5.177489763459781,58475.0,2.0,0
0.4398,8109,6.170364674868189,62860.0,3.0,1
0.4209,3147,9.553037456720176,51110.0,1.0,0
0.3916,3628,5.186205969346599,71339.0,3.0,1
0.4334,3991,6.040554962646745,55441.0,2.0,0
0.4024,637,1.7051153460381143,50750.0,1.0,0
0.4125,2025,3.698224852071006,73869.0,4.0,1
0.4963,1354,3.76278118609407,68991.0,3.0,1
0.4546,10195,3.726594425356293,66205.0,3.0,1
0.4199,672,6.213796735123749,52097.0,1.0,0
0.4092,863,1.437125748502994,65969.0,3.0,1
0.4588,607,2.931228861330327,72753.0,4.0,1
0.4498,1127,2.967660558494797,76931.0,4.0,1
0.3744,459,3.1573217201959713,65742.0,3.0,1
0.4533,530,4.084609773887673,56375.0,2.0,0
0.4135,758,3.7993920972644375,78525.0,4.0,1
0.398,685,5.327573794096472,75595.0,4.0,1
0.3908,658,5.158306652436855,72634.0,4.0,1
0.4766,446,0.5897771952817824,55543.0,2.0,0
0.477,673,2.426278462112729,57037.0,2.0,0
0.4418,6544,3.4061583160053552,78063.0,4.0,1
0.4505,542,1.4184397163120568,58427.0,2.0,0
0.5146,121,1.2195121951219512,64432.0,3.0,1
0.442,452,3.760552570990023,63571.0,3.0,1
0.4694,16276,4.229834605808853,80423.0,4.0,1
0.4305,627,3.420038535645472,61955.0,2.0,0
0.4124,801,1.0844848696868987,70847.0,3.0,1
0.4205,571,2.134646962233169,62333.0,3.0,1
0.3916,753,3.0912323895499934,60729.0,2.0,0
0.4761,259,15.0,53427.0,1.0,0
0.4039,445,2.388564980252022,85335.0,4.0,1
0.4118,669,1.6124031007751938,62817.0,3.0,1
0.4282,1452,4.625337476440325,62134.0,3.0,1
0.5065,386,1.3683010262257698,64044.0,3.0,1
0.4246,453,5.551149881046788,58290.0,2.0,0
0.4225,627,4.466292134831461,66865.0,3.0,1
0.4075,109,1.6574585635359116,75227.0,4.0,1
0.4173,364,5.360596849958553,59874.0,2.0,0
0.4315,639,1.9714892326357294,62019.0,2.0,0
0.382,229,2.4649589173513777,63443.0,3.0,1
0.3962,449,3.5725677830940987,69355.0,3.0,1
0.5024,805,2.903907074973601,55079.0,2.0,0
0.4146,358,1.5768725361366622,61343.0,2.0,0
0.38,405,2.4585248850689587,77500.0,4.0,1
0.4558,622,1.7127071823204418,53125.0,1.0,0
0.4243,1608,3.7192003719200373,63585.0,3.0,1
0.3999,165,0.6514657980456027,64375.0,3.0,1
0.4365,221,1.1228533685601056,76042.0,4.0,1
0.3904,1268,2.4183473139389613,80074.0,4.0,1
0.4602,1766,5.127093382472495,61725.0,2.0,0
0.4274,184,0.0,55250.0,2.0,0
0.3932,376,7.322287546766434,61577.0,2.0,0
0.437,1797,2.724964739069111,72203.0,4.0,1
0.4048,227,2.3465703971119134,71025.0,3.0,1
0.402,216,1.0526315789473684,53750.0,2.0,0
0.43,574,2.9487179487179485,67125.0,3.0,1
0.3927,1456,2.9713866471019807,85702.0,4.0,1
0.4142,492,3.5398230088495577,70077.0,3.0,1
0.4033,399,3.288391976323578,67352.0,3.0,1
0.4248,265,1.5723270440251573,59271.0,2.0,0
0.442,108,4.266666666666667,56429.0,2.0,0
0.409,276,1.4084507042253522,60852.0,2.0,0
0.4407,1802,4.502340852435094,65060.0,3.0,1
0.4539,102,1.002004008016032,64286.0,3.0,1
0.3897,2234,7.220663475821093,60437.0,2.0,0
0.4135,1486,5.5264564404062,59992.0,2.0,0
0.4007,8193,4.334195659357043,74257.0,4.0,1
0.4741,1971,8.273441417349156,56250.0,2.0,0
0.436,20879,3.787767551441291,82882.0,4.0,1
0.3435,1090,1.153846153846154,96333.0,4.0,1
0.3923,647,1.109350237717908,58929.0,2.0,0
0.4155,1943,5.528922978587408,62940.0,3.0,1
0.3921,186,2.7502527805864507,94973.0,4.0,1
0.4263,2995,2.838420758009813,66241.0,3.0,1
0.3654,311,3.1399999999999997,65194.0,3.0,1
0.4527,4072,4.039940319063469,99379.0,4.0,1
0.4588,2572,6.829985301322881,50991.0,1.0,0
0.4593,2529,5.7974266906044285,51073.0,1.0,0
0.5168,1886,4.074074074074074,80107.0,4.0,1
0.4397,2797,3.6690030038621084,64442.0,3.0,1
0.4584,9088,5.27802549005489,87267.0,4.0,1
0.3741,894,4.000298529741025,97964.0,4.0,1
0.4972,2469,3.4283170080142478,68822.0,3.0,1
0.4896,2635,10.32993401319736,47850.0,1.0,0
0.4538,1837,2.7361899845121322,75500.0,4.0,1
0.4553,2857,4.4424700133274095,65367.0,3.0,1
0.3963,1000,7.372168682094409,81391.0,4.0,1
0.4453,804,1.9117233623840313,57872.0,2.0,0
0.4436,3173,5.5599592345147775,51261.0,1.0,0
0.3927,3336,5.277633026460541,96313.0,4.0,1
0.4242,1169,3.7993920972644375,66292.0,3.0,1
0.4591,6743,5.017934680007551,64090.0,3.0,1
0.4129,671,5.923664122137405,63209.0,3.0,1
0.5009,4435,4.655820291530743,80242.0,4.0,1
0.376,514,4.501403858346165,93309.0,4.0,1
0.4399,746,6.973026973026973,63843.0,3.0,1
0.58,1747,5.640698169433802,41345.0,1.0,0
0.4342,4174,4.2470036477331945,57413.0,2.0,0
0.3859,4419,3.4894355898288243,153521.0,4.0,1
0.3809,7007,4.696972773232087,114610.0,4.0,1
0.3965,1070,4.295005522149957,66517.0,3.0,1
0.4375,916,0.5567928730512249,54922.0,2.0,0
0.4088,1265,5.427801947379325,74990.0,4.0,1
0.3969,1706,2.87147266313933,82150.0,4.0,1
0.4463,2520,5.685055685055685,55767.0,2.0,0
0.371,546,2.4481693868548744,94430.0,4.0,1
0.4158,3843,4.850885368126748,66788.0,3.0,1
0.4185,2302,3.400325909831613,117043.0,4.0,1
0.4547,1294,3.2456861133935906,64908.0,3.0,1
0.4611,999,5.199628597957289,89186.0,4.0,1
0.4218,754,2.77301760398816,74516.0,4.0,1
0.5247,1087,5.929043896572459,59381.0,2.0,0
0.4493,1342,3.75359573423139,66557.0,3.0,1
0.4382,7850,4.194979891831924,54984.0,2.0,0
0.386,617,1.4292094685127288,82531.0,4.0,1
0.4157,1529,2.411444141689373,60802.0,2.0,0
0.3991,1369,4.619354838709677,57629.0,2.0,0
0.4588,2680,6.474507531865585,46037.0,1.0,0
0.5133,1220,3.716448726772195,55118.0,2.0,0
0.4564,979,3.9000274649821476,88459.0,4.0,1
0.5459,497,4.955600114580349,73792.0,4.0,1
0.4076,1596,5.343361930504956,86194.0,4.0,1
0.4328,1324,7.011423489978795,67209.0,3.0,1
0.4642,1191,10.748134704577536,41106.0,1.0,0
0.4311,1819,6.560406560406561,42428.0,1.0,0
0.5284,1167,6.382620410912764,48895.0,1.0,0
0.4881,10968,7.0911521969662035,57630.0,2.0,0
0.4622,3706,9.315828015482792,44588.0,1.0,0
0.464,3568,6.217562798422255,51440.0,1.0,0
0.44,705,6.351351351351352,50472.0,1.0,0
0.4739,4007,7.2571663051761535,55096.0,2.0,0
0.4949,1006,8.940158615717376,50964.0,1.0,0
0.4582,5311,4.675421439880786,53136.0,1.0,0
0.4418,799,5.472636815920398,52624.0,1.0,0
0.5031,1486,6.6454103037422385,43524.0,1.0,0
0.4257,2539,5.538922155688622,50990.0,1.0,0
0.4758,2520,5.030734390164995,42329.0,1.0,0
0.4595,1899,6.353135313531354,46004.0,1.0,0
0.4967,6526,4.4193279355040485,62646.0,3.0,1
0.4539,4489,4.3375766148043375,50285.0,1.0,0
0.476,2233,6.902782797253343,50620.0,1.0,0
0.493,3978,5.842640279304824,56678.0,2.0,0
0.417,1970,6.963856603403462,55964.0,2.0,0
0.4031,1260,6.810302129767211,53417.0,1.0,0
0.4161,1530,5.889897395422258,44977.0,1.0,0
0.4221,1089,5.172631845200455,53235.0,1.0,0
0.4266,973,6.141114982578397,57596.0,2.0,0
0.4509,1993,2.693915466790525,58007.0,2.0,0
0.4358,1469,7.198989615492563,48970.0,1.0,0
0.4699,1129,6.808244846970643,46857.0,1.0,0
0.4675,1330,5.928518400678757,53675.0,2.0,0
0.4312,1799,1.9732654360280075,50147.0,1.0,0
0.4963,1767,6.253006253006253,51995.0,1.0,0
0.4052,2208,4.201108049654845,67521.0,3.0,1
0.4572,2513,4.736292847395039,53859.0,2.0,0
0.4729,1652,7.958514128479203,41468.0,1.0,0
0.5025,26354,5.152439181163258,65759.0,3.0,1
0.4708,5189,12.685665674181198,54731.0,2.0,0
0.4349,2688,8.74854406626116,60183.0,2.0,0
0.4113,1603,8.061194468961459,55964.0,2.0,0
0.4703,19061,6.1011930291686545,107907.0,4.0,1
0.424,1457,5.236031392760923,70846.0,3.0,1
0.4451,8531,10.508240101020663,63643.0,3.0,1
0.4798,11248,6.143733489353403,81049.0,4.0,1
0.5408,1236,7.940308036070546,71752.0,4.0,1
0.4768,4386,4.577865040818435,61032.0,2.0,0
0.4792,2141,9.20871032050299,48609.0,1.0,0
0.4814,406,9.375,42292.0,1.0,0
0.5242,648,8.028887000849618,41182.0,1.0,0
0.4416,1213,7.252604933184199,83077.0,4.0,1
0.4747,1225,5.611434621492854,49600.0,1.0,0
0.4366,2510,7.346300798888502,63589.0,3.0,1
0.4397,716,9.649805447470818,50500.0,1.0,0
0.4698,890,7.569427377734087,40881.0,1.0,0
0.5001,2921,4.596052329584577,45573.0,1.0,0
0.4278,2439,4.7123614521342265,80434.0,4.0,1
0.4486,5346,5.49150036954915,58229.0,2.0,0
0.4277,2274,6.04446718452021,68438.0,3.0,1
0.507,1280,4.3158643585487315,51716.0,1.0,0
0.4665,2116,7.24223602484472,44938.0,1.0,0
0.454,2161,4.576548442263365,49453.0,1.0,0
0.411,4107,4.268664177588928,92523.0,4.0,1
0.4337,2353,5.011808397483279,104209.0,4.0,1
0.4005,704,7.418004187020237,78431.0,4.0,1
0.4275,2081,6.149603584970699,76495.0,4.0,1
0.573,2464,4.944972109151213,65000.0,3.0,1
0.4625,1153,5.209588857640284,46211.0,1.0,0
0.4358,2429,4.000683877585912,77034.0,4.0,1
0.5402,63828,6.473338316769141,87543.0,4.0,1
0.4742,18689,5.931281939762966,71029.0,3.0,1
0.4318,36972,4.307064333571846,97139.0,4.0,1
0.4206,8269,3.9658701257276525,89485.0,4.0,1
0.3589,45,0.0,123750.0,4.0,1
0.4133,781,3.2356590627087907,57273.0,2.0,0
0.395,310,3.070345899727944,54250.0,2.0,0
0.4714,8767,4.343786295005807,66840.0,3.0,1
0.3703,474,1.3797745246508497,61903.0,2.0,0
0.4138,1437,4.65327546179469,68567.0,3.0,1
0.442,8828,5.1666576921005865,64679.0,3.0,1
0.4496,806,3.472868217054263,55846.0,2.0,0
0.4312,2158,3.4475202687897157,61170.0,2.0,0
0.4853,7171,1.9476423277085633,71699.0,4.0,1
0.4139,2374,6.41781270464964,66304.0,3.0,1
0.4672,340,5.8422590068159685,52181.0,1.0,0
0.4027,757,4.428904428904429,58303.0,2.0,0
0.4659,7952,3.844833355787241,80854.0,4.0,1
0.3919,1725,3.121387283236994,64565.0,3.0,1
0.3951,1842,4.341906938299217,62569.0,3.0,1
0.5543,420,3.0456852791878175,55875.0,2.0,0
0.4285,888,5.498392282958199,54914.0,2.0,0
0.3723,585,4.592694482653218,64292.0,3.0,1
0.4601,3454,2.160420148006684,46727.0,1.0,0
0.4567,3366,7.963784995385224,57917.0,2.0,0
0.4117,1313,4.152445961319681,71463.0,4.0,1
0.466,357,2.3333333333333335,74167.0,4.0,1
0.4189,4233,6.6529949130423205,75765.0,4.0,1
0.498,2171,8.916522074416813,47778.0,1.0,0
0.3891,245,1.3132295719844358,77440.0,4.0,1
0.432,9187,3.7746676443395923,71407.0,4.0,1
0.4021,3060,4.500929944203348,72512.0,4.0,1
0.4616,10448,4.0996052232007285,75318.0,4.0,1
0.4164,7948,3.8430215529250398,76626.0,4.0,1
0.3906,3524,6.593785960874568,70263.0,3.0,1
0.4379,2992,6.8920836675510575,73260.0,4.0,1
0.4001,239,3.0737704918032787,70938.0,3.0,1
0.4943,638,2.6169706582077716,52059.0,1.0,0
0.4036,726,5.262108829978074,62564.0,3.0,1
0.424,528,4.270295635851713,64213.0,3.0,1
0.412,1027,5.309508615188258,65386.0,3.0,1
0.4156,514,4.3579044969865555,75000.0,4.0,1
0.4652,3022,4.522638543832074,58521.0,2.0,0
0.466,1274,3.1429537005745183,54386.0,2.0,0
0.4113,2038,3.9738430583501003,57008.0,2.0,0
0.426,595,2.0247469066366706,68074.0,3.0,1
0.4515,1842,4.933920704845815,75695.0,4.0,1
0.4825,29733,5.466855356181698,67995.0,3.0,1
0.4836,3035,4.9070507452687995,63800.0,3.0,1
0.4608,421,4.174784302811021,73816.0,4.0,1
0.4075,647,5.9095580678314485,66534.0,3.0,1
0.3844,650,2.6283112582781456,78579.0,4.0,1
0.446,876,2.1710234824988923,65440.0,3.0,1
0.4437,3133,4.063047285464099,70477.0,3.0,1
0.409,997,1.8142889339643902,70350.0,3.0,1
0.4578,574,4.851816443594646,65465.0,3.0,1
0.4059,808,1.0964004964832437,68719.0,3.0,1
0.4158,638,5.209179528838344,65197.0,3.0,1
0.4093,1716,4.852845704392989,67606.0,3.0,1
0.452,1424,4.628195197521301,72088.0,4.0,1
0.4078,1447,2.111099264313893,67356.0,3.0,1
0.4128,729,3.204840878529807,84810.0,4.0,1
0.4744,685,3.321924703040065,69235.0,3.0,1
0.3863,545,1.9257460097154753,70850.0,3.0,1
0.4267,1282,4.345644319550381,69011.0,3.0,1
0.425,2078,7.168667676885418,62648.0,3.0,1
0.4044,757,3.2991147809268764,89191.0,4.0,1
0.4465,1010,5.279339423752635,65737.0,3.0,1
0.4223,876,3.5826817598319525,64482.0,3.0,1
0.4256,1165,2.3435865243774847,75410.0,4.0,1
0.4475,524,2.323162274618585,59239.0,2.0,0
0.4516,6844,4.206198608475648,76123.0,4.0,1
0.3563,476,4.2202439828552585,54873.0,2.0,0
0.4449,273,1.8598321614878657,70805.0,3.0,1
0.4229,954,3.1633792333457387,67683.0,3.0,1
0.3985,652,3.977724741447892,61618.0,2.0,0
0.3962,257,1.1627906976744187,68281.0,3.0,1
0.4356,899,3.058103975535168,59535.0,2.0,0
0.475,1729,5.672565410921724,61097.0,2.0,0
0.3939,666,2.186204297022239,56154.0,2.0,0
0.4109,238,2.344546381243629,74375.0,4.0,1
0.4107,382,2.827763496143959,72627.0,4.0,1
0.4226,202,1.82648401826484,59750.0,2.0,0
0.4011,1357,2.992432928227471,68950.0,3.0,1
0.4557,302,3.5327635327635325,57045.0,2.0,0
0.4152,869,2.341399607586658,70329.0,3.0,1
0.35,122,0.8771929824561403,61842.0,2.0,0
0.4855,1639,2.421583944237472,76390.0,4.0,1
0.4509,1240,5.902383654937571,59496.0,2.0,0
0.4103,903,5.25247175141243,49700.0,1.0,0
0.4522,12424,3.113352401942678,105461.0,4.0,1
0.4164,890,3.169824685673809,81546.0,4.0,1
0.4356,539,8.556499020248204,52647.0,1.0,0
0.471,419,2.73492286115007,59531.0,2.0,0
0.4628,1407,2.4788298691301,51250.0,1.0,0
0.4042,256,2.574102964118565,65350.0,3.0,1
0.4436,7901,4.516705701322652,72466.0,4.0,1
0.4662,682,7.3927392739273925,54094.0,2.0,0
0.433,3427,4.502142354671612,60972.0,2.0,0
0.4301,547,3.784344219803007,63807.0,3.0,1
0.4437,351,2.564102564102564,59868.0,2.0,0
0.3426,183,3.8261515601783063,81574.0,4.0,1
0.4271,837,3.5989717223650386,56471.0,2.0,0
0.402,723,2.4655547498187094,60667.0,2.0,0
0.41,668,2.08130081300813,67539.0,3.0,1
0.4473,3195,6.181172291296625,61707.0,2.0,0
0.4539,3243,3.7622257725129566,67525.0,3.0,1
0.41,3803,6.477778231236991,57022.0,2.0,0
0.4519,6567,6.2126993444868415,60080.0,2.0,0
0.4368,6120,6.993746863258413,68368.0,3.0,1
0.4952,4314,4.807428163287732,44781.0,1.0,0
0.4503,3132,6.934740597591794,50854.0,1.0,0
0.4343,2332,2.594059405940594,32466.0,1.0,0
0.4698,5453,3.7120493358633775,59127.0,2.0,0
0.4472,4964,6.719432091713924,58945.0,2.0,0
0.3969,1095,4.781971418101868,68697.0,3.0,1
0.4454,2230,5.151729004940014,58225.0,2.0,0
0.4736,13395,8.006911431929412,60333.0,2.0,0
0.4926,4339,7.879721930745016,54583.0,2.0,0
0.4165,1621,3.643077601410935,69275.0,3.0,1
0.4024,1796,4.948871310052094,67512.0,3.0,1
0.4417,4526,5.961165048543689,61147.0,2.0,0
0.4447,2298,5.305855084147939,55283.0,2.0,0
0.4348,3187,6.988018946781834,53993.0,2.0,0
0.4078,1831,2.637945473155299,69676.0,3.0,1
0.4305,6405,7.287065763934526,60409.0,2.0,0
0.448,10893,6.301535116790837,71466.0,4.0,1
0.467,30927,7.1569030959893905,64345.0,3.0,1
0.427,4098,3.5506789713131384,98345.0,4.0,1
0.4439,8455,7.260548917102315,54839.0,2.0,0
0.4459,3824,6.974913920314806,56740.0,2.0,0
0.4231,1318,5.7774843182568505,47974.0,1.0,0
0.4011,3456,4.421342685370742,81896.0,4.0,1
0.4819,956,8.100426338228328,52072.0,1.0,0
0.3884,1512,2.866912151499211,62091.0,2.0,0
0.4956,1693,7.454786060873402,48152.0,1.0,0
0.4454,871,7.0975056689342395,51240.0,1.0,0
0.4219,650,4.467491025129637,58967.0,2.0,0
0.4893,2156,8.463398549131677,51522.0,1.0,0
0.45,9080,7.395528902721373,64460.0,3.0,1
0.4606,1602,5.3364540667056755,41377.0,1.0,0
0.4557,3738,6.553770592448583,58607.0,2.0,0
0.453,3325,5.518674073070496,59801.0,2.0,0
0.4462,674,8.451998162609096,53038.0,1.0,0
0.4598,5286,7.037885937710666,49326.0,1.0,0
0.4402,1487,3.8356604076392236,63773.0,3.0,1
0.4457,2118,6.5698226147894,47733.0,1.0,0
0.3988,3131,5.80205662185614,70794.0,3.0,1
0.4462,3021,7.553514311490199,55867.0,2.0,0
0.4736,4914,6.282229965156795,53932.0,2.0,0
0.4664,3089,5.6008594169637185,54112.0,2.0,0
0.4656,7108,6.511767052253689,62467.0,3.0,1
0.4287,1103,7.488443759630201,57832.0,2.0,0
0.4464,9966,4.677202515817876,92821.0,4.0,1
0.443,8076,4.7702205882352935,58909.0,2.0,0
0.4644,2875,8.226530193272136,51785.0,1.0,0
0.4391,3461,7.874218884366221,61914.0,2.0,0
0.4201,1820,7.0016650300986205,73819.0,4.0,1
0.4173,1382,4.407257062380912,60438.0,2.0,0
0.4637,10751,7.102971227502705,64870.0,3.0,1
0.4268,9848,5.007679619519795,91840.0,4.0,1
0.4263,1638,6.120647809011076,83809.0,4.0,1
0.4407,1396,7.018644675510936,56648.0,2.0,0
0.4392,315,2.2566995768688294,62600.0,3.0,1
0.4325,677,5.989681640870769,62351.0,3.0,1
0.4587,3801,4.543874358397579,80207.0,4.0,1
0.4495,849,4.680851063829787,38420.0,1.0,0
0.4218,699,5.798621516332035,50261.0,1.0,0
0.4312,1555,9.160597930241472,62764.0,3.0,1
0.4234,1732,7.005310304135601,59385.0,2.0,0
0.4014,933,4.426894652948848,59466.0,2.0,0
0.5097,1434,6.8645640074211505,47875.0,1.0,0
0.4334,1013,7.647160365958916,48628.0,1.0,0
0.4769,1082,3.8095238095238098,64196.0,3.0,1
0.4135,376,2.7107157983905124,61004.0,2.0,0
0.4019,10800,5.164835164835164,75399.0,4.0,1
0.477,1313,8.43263061411549,45641.0,1.0,0
0.4303,926,3.59501100513573,111341.0,4.0,1
0.4496,46164,4.9474166414877345,71029.0,3.0,1
0.5283,30223,7.369651777492868,105029.0,4.0,1
0.4688,36409,6.972632677691881,88178.0,4.0,1
0.4716,29636,6.543711685244151,92383.0,4.0,1
0.5027,1865,11.666273862832902,46471.0,1.0,0
0.4835,2137,10.913290347416032,47694.0,1.0,0
0.439,1217,6.733473980309423,53926.0,2.0,0
0.448,6776,6.109776117627465,53131.0,1.0,0
0.368,392,9.324954388810054,72031.0,4.0,1
0.4599,10285,6.719986418553765,61391.0,2.0,0
0.4681,7673,5.320183029469641,75306.0,4.0,1
0.4181,3921,6.18368700265252,59517.0,2.0,0
0.4431,3809,7.792375064399794,52253.0,1.0,0
0.4899,3028,5.109840505567258,80470.0,4.0,1
0.4148,6531,5.476977680127602,65653.0,3.0,1
0.4414,2684,8.614933225414811,62717.0,3.0,1
0.447,5844,4.630481447408771,53213.0,1.0,0
0.4653,4429,12.284256340987543,47842.0,1.0,0
0.4034,14436,9.593879593879594,55650.0,2.0,0
0.4601,7930,8.358768035516093,51357.0,1.0,0
0.4292,1953,5.348977135980746,53855.0,2.0,0
0.4623,6420,8.87365514614872,53444.0,1.0,0
0.4338,496,3.012912482065997,83996.0,4.0,1
0.427,510,2.7248973497573723,78143.0,4.0,1
0.421,5213,2.9333478190015754,84689.0,4.0,1
0.4405,691,2.8169014084507045,82041.0,4.0,1
0.4832,390,1.7948717948717947,69659.0,3.0,1
0.4708,5902,2.883337635395455,83165.0,4.0,1
0.4556,639,1.4379084967320261,62200.0,3.0,1
0.4119,952,3.0234910644037316,78634.0,4.0,1
0.4604,386,1.2955465587044535,72614.0,4.0,1
0.5029,279,1.2386457473162675,74236.0,4.0,1
0.3883,1030,0.9238395673726905,93568.0,4.0,1
0.433,324,1.3475177304964538,74922.0,4.0,1
0.5365,243,16.040100250626566,44861.0,1.0,0
0.4474,193,1.6409266409266408,70897.0,3.0,1
0.4878,350,4.068117313150426,71920.0,4.0,1
0.5125,497,0.6762468300929839,89375.0,4.0,1
0.3781,274,1.2849931161083066,85865.0,4.0,1
0.4669,1980,8.311372390026353,53620.0,2.0,0
0.3797,1584,6.037349705807111,67230.0,3.0,1
0.4711,4234,3.3091409768733517,91342.0,4.0,1
0.5174,6657,7.5527979954659346,64120.0,3.0,1
0.4382,2160,4.6671388101983,63955.0,3.0,1
0.5144,8660,4.41392392365006,68929.0,3.0,1
0.4525,705,4.809573121620066,64962.0,3.0,1
0.4674,2035,6.054152722847581,62688.0,3.0,1
0.4601,983,3.2152426317356353,65464.0,3.0,1
0.4223,2644,4.47139067828723,58683.0,2.0,0
0.4694,56041,5.770978620027691,66112.0,3.0,1
0.4555,1149,2.3994811932555127,55592.0,2.0,0
0.4346,16635,4.21654359728333,102771.0,4.0,1
0.4729,25023,6.299178873429029,85735.0,4.0,1
0.38,100,1.3440860215053763,79688.0,4.0,1
0.4338,2427,5.648727576136838,49761.0,1.0,0
0.4912,5911,6.640988847770812,60193.0,2.0,0
0.4826,225,3.7383177570093453,61667.0,2.0,0
0.4628,2193,8.573240329740013,47917.0,1.0,0
0.4731,3841,7.9245283018867925,51701.0,1.0,0
0.4571,2610,3.9808113112270664,62457.0,3.0,1
0.4569,1471,7.654164017800381,50549.0,1.0,0
0.4462,3457,9.177147729695161,49722.0,1.0,0
0.4462,3790,6.734158230221222,50488.0,1.0,0
0.4391,1067,5.188532253038329,52620.0,1.0,0
0.5398,407,9.827898550724639,47269.0,1.0,0
0.4836,18951,4.819555085723395,72650.0,4.0,1
0.492,2981,6.9621088764687755,53212.0,1.0,0
0.4216,1195,6.224583497310769,56521.0,2.0,0
0.4685,2312,7.683173849270099,50509.0,1.0,0
0.4477,1285,8.951125755079627,43972.0,1.0,0
